upc,title,description,image_url,product_url,piece_length,piece_width,piece_height
19275015053,Math Dice,"Roll the two 12-sided Target Dice and multiply them to get a target number. Roll the three Scoring Dice and combine these numbers using addition, subtraction, multiplication, division, or even powers to build an equation that is closest or equal to the target. This mental challenge helps players sharpen math skills by solving problems in a fun new way.

Math Dice is fun, challenging, and encourages kids to grow their Math skills through play!  Perfect for at-home and the classroom, Math Dice is a regular favorite for making Math fun! 

",https://ravensburger.cloud/images/produktseiten/520x445/44001510.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/math-dice-44001510,,,
19275015121,SWISH,,,,,,
19275015138,Word A Round,"Who knew that positioning a word in one continuous ring would make it so tricky to read? Be the first to decipher and shout out the word on each WordARound card, and you win that card. collect the most cards and you win the game. A fun, fast-paced card game that will be the life of any party!



",https://ravensburger.cloud/images/produktseiten/520x445/44001513.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/word-a-round-44001513,,,
19275015145,DISTRACTION,,,,,,
19275015220,Kaleidoscope Puzzle,,,,,,
19275015305,Chocolate Fix,,,,,,
19275015503,Cat Crimes,"Cat Crimes is a single-player deductive reasoning-game with a lovable cast of characters-who may be up to no good! Each of the 40 challenge cards presents a crime and a series of clues to help solve it. There are 6 cat suspects to choose from, each with their own characteristics and identifying traits, and a game board that features supporting evidence. Grab your magnifying glass and sharpen your wits, it will take all your detective skills to solve these diabolical Cat Crimes!



",https://ravensburger.cloud/images/produktseiten/520x445/44001550.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/cat-crimes-44001550,,,
19275015602,COLOR SUDOKU,,,,,,
19275016104,Hypnograph,,,,,,
19275018603,HEADS TALK,,,,,,
19275019501,Code Master game,,,,,,
19275035501,FOLD IT,,,,,,
19275048501,COLOR FOLD LOGIC PUZZLE,,,,,,
19275049003,Fifteen Puzzle,"One of the world's most recognized and popular brainteasers, the classic Fifteen Puzzle has been a favorite for generations. Players scramble the numbers and then attempt to slide them back in order from 1 to 15. The Fifteen Puzzle travels easily for an on-the-go challenge and its retro design appeals to puzzlers of all ages!

Its durable, high-quality construction ensures that the puzzle withstands the rigors of everyday play, and its compact size makes it an ideal travel companion for entertainment on the go. Whether for the classroom, as a gift, or for family game nights, the ThinkFun Fifteen Puzzle is sure to provide hours of engaging, brain-stimulating fun. Don't miss out on the opportunity to add this classic puzzle to your collection!

",https://ravensburger.cloud/images/produktseiten/520x445/44004900.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/fifteen-puzzle-44004900,,,
19275050047,Rush Hour,"The new packaging features modern and dynamic artwork with a player-centric unboxing and reboxing experience. Unlock your child's potential with ThinkFun's Rush Hour, the dynamic brain teaser game that keeps both kids and adults enthralled with hours of endless fun! This award-winning logic game is a must-have for puzzle enthusiasts. Think-tested and fun-approved by gamers, kids, adults, parents, and educators worldwide, this award-winning logic game is a must-have for puzzle enthusiasts. Be part of the global community of Rush Hour players with Rush Hour!  

 - Award Winning: Recognized with numerous awards, including the Parents Choice Award, Rush Hour is a trusted name in puzzle excellence. Experience why experts celebrate this game year after year.
 - Trusted by Families Worldwide: With over 50 million sold, ThinkFun is the world's leading manufacturer of brain games and mind challenging puzzles.
 - Engaging Play Experience: With 40 challenges ranging from beginner to expert, players slide blocks of cars and trucks to create a clear path for the red car to exit. 
 - Develops Critical Skills: Develop logical reasoning and planning skills, all while having a blast! The ideal activity for improving cognitive skills in a tactile, playful manner.
 - For All Ages: Whether you're 8 or 80, Rush Hour offers a thrilling challenge. It's a fantastic way for families to spend quality time together, away from screens, fostering connection and brainpower.


",https://ravensburger.cloud/images/produktseiten/520x445/76582.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/rush-hour-76582,,,
19275050207,Rush Hour,"The new packaging features modern and dynamic artwork with a player-centric unboxing and reboxing experience. Unlock your child's potential with ThinkFun's Rush Hour, the dynamic brain teaser game that keeps both kids and adults enthralled with hours of endless fun! This award-winning logic game is a must-have for puzzle enthusiasts. Think-tested and fun-approved by gamers, kids, adults, parents, and educators worldwide, this award-winning logic game is a must-have for puzzle enthusiasts. Be part of the global community of Rush Hour players with Rush Hour!  

 - Award Winning: Recognized with numerous awards, including the Parents Choice Award, Rush Hour is a trusted name in puzzle excellence. Experience why experts celebrate this game year after year.
 - Trusted by Families Worldwide: With over 50 million sold, ThinkFun is the world's leading manufacturer of brain games and mind challenging puzzles.
 - Engaging Play Experience: With 40 challenges ranging from beginner to expert, players slide blocks of cars and trucks to create a clear path for the red car to exit. 
 - Develops Critical Skills: Develop logical reasoning and planning skills, all while having a blast! The ideal activity for improving cognitive skills in a tactile, playful manner.
 - For All Ages: Whether you're 8 or 80, Rush Hour offers a thrilling challenge. It's a fantastic way for families to spend quality time together, away from screens, fostering connection and brainpower.


",https://ravensburger.cloud/images/produktseiten/520x445/76582.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/rush-hour-76582,,,
19275050306,Rush Hour,"The new packaging features modern and dynamic artwork with a player-centric unboxing and reboxing experience. Unlock your child's potential with ThinkFun's Rush Hour, the dynamic brain teaser game that keeps both kids and adults enthralled with hours of endless fun! This award-winning logic game is a must-have for puzzle enthusiasts. Think-tested and fun-approved by gamers, kids, adults, parents, and educators worldwide, this award-winning logic game is a must-have for puzzle enthusiasts. Be part of the global community of Rush Hour players with Rush Hour!  

 - Award Winning: Recognized with numerous awards, including the Parents Choice Award, Rush Hour is a trusted name in puzzle excellence. Experience why experts celebrate this game year after year.
 - Trusted by Families Worldwide: With over 50 million sold, ThinkFun is the world's leading manufacturer of brain games and mind challenging puzzles.
 - Engaging Play Experience: With 40 challenges ranging from beginner to expert, players slide blocks of cars and trucks to create a clear path for the red car to exit. 
 - Develops Critical Skills: Develop logical reasoning and planning skills, all while having a blast! The ideal activity for improving cognitive skills in a tactile, playful manner.
 - For All Ages: Whether you're 8 or 80, Rush Hour offers a thrilling challenge. It's a fantastic way for families to spend quality time together, away from screens, fostering connection and brainpower.


",https://ravensburger.cloud/images/produktseiten/520x445/76582.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/rush-hour-76582,,,
19275050412,Rush Hour,"The new packaging features modern and dynamic artwork with a player-centric unboxing and reboxing experience. Unlock your child's potential with ThinkFun's Rush Hour, the dynamic brain teaser game that keeps both kids and adults enthralled with hours of endless fun! This award-winning logic game is a must-have for puzzle enthusiasts. Think-tested and fun-approved by gamers, kids, adults, parents, and educators worldwide, this award-winning logic game is a must-have for puzzle enthusiasts. Be part of the global community of Rush Hour players with Rush Hour!  

 - Award Winning: Recognized with numerous awards, including the Parents Choice Award, Rush Hour is a trusted name in puzzle excellence. Experience why experts celebrate this game year after year.
 - Trusted by Families Worldwide: With over 50 million sold, ThinkFun is the world's leading manufacturer of brain games and mind challenging puzzles.
 - Engaging Play Experience: With 40 challenges ranging from beginner to expert, players slide blocks of cars and trucks to create a clear path for the red car to exit. 
 - Develops Critical Skills: Develop logical reasoning and planning skills, all while having a blast! The ideal activity for improving cognitive skills in a tactile, playful manner.
 - For All Ages: Whether you're 8 or 80, Rush Hour offers a thrilling challenge. It's a fantastic way for families to spend quality time together, away from screens, fostering connection and brainpower.


",https://ravensburger.cloud/images/produktseiten/520x445/76582.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/rush-hour-76582,,,
19275067038,HOPPERS,,,,,,
19275068202,Gordian’s Knot,,,,,,
19275077006,Zingo! 1-2-3,"Build reading and counting skills with Zingo! 1-2-3. Match numbered spaces on your challenge card with number tiles revealed by the Zingo! Zinger. The first player with a full card wins the game by yelling ""Zingo!"" Two levels of play focus on counting and addition. Zingo! 1-2-3 builds early number sense skills in young players as they associate digits with images and text, and supports early math learning through counting and pattern recognition. This fast-paced game will have the whole family yelling ""1-2-3 PLAY!""



",https://ravensburger.cloud/images/produktseiten/520x445/44007703.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/zingo-123-44007703,,,
19275077044,Zingo!,"Nominated TOTY 2009 Best Toy of the Year! This innovative game encourages pre-readers and early readers alike to match the pictures and words on their challenge cards with the tiles revealed in the Zingo! Zinger device. The first player with a full card wins the game by yelling ""Zingo!"" Two levels of play and several game variations keep the zaniness going for hours!



",https://ravensburger.cloud/images/produktseiten/520x445/44007700.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/zingo-44007700,,,
19275079352,SPIN A ROO,,,,,,
19275315054,Math Dice,"Roll the two 12-sided Target Dice and multiply them to get a target number. Roll the three Scoring Dice and combine these numbers using addition, subtraction, multiplication, division, or even powers to build an equation that is closest or equal to the target. This mental challenge helps players sharpen math skills by solving problems in a fun new way.

Math Dice is fun, challenging, and encourages kids to grow their Math skills through play!  Perfect for at-home and the classroom, Math Dice is a regular favorite for making Math fun! 

",https://ravensburger.cloud/images/produktseiten/520x445/44001510.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/math-dice-44001510,,,
19275315122,Swish,,,,,,
19275810078,SHELL GAME,,,,,,
19275836009,PATHWORDS,,,,,,
4005556230006,OTHELLO,,,,,,
4005556763313,Lunar Landing,,,,,,
4005556763429,Color Cube Sudoku,,,,,,
4005556763870,4-Piece Jigsaw Brainteaser,,,,,,
4005556764334,Gravity Maze,"It's a gravity powered maze game that comes with 60 challenges of increasing difficulty, from beginner to expert, and makes a great birthday or holiday present for kids who like puzzles, smart games and challenging activities. Gravity Maze is made with high quality components, and comes with a very clear and easy to understand instruction manual - you'll be able to play within minutes of opening the box. 

Like all of ThinkFun's games, Gravity Maze has an educational aspect - it's built to develop critical thinking skills and tie into STEM subjects like science and engineering. Playing through the increasingly difficult brain teaser style challenges will sharpen your mind by improving logical reasoning, spatial reasoning and planning skills, all through fun gameplay. Like all of ThinkFun's games, it also makes a wonderful addition to any homeschool curriculum.

",https://ravensburger.cloud/images/produktseiten/520x445/44001006.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/gravity-maze-44001006,,,
4005556765515,Gravity Maze,"It's a gravity powered maze game that comes with 60 challenges of increasing difficulty, from beginner to expert, and makes a great birthday or holiday present for kids who like puzzles, smart games and challenging activities. Gravity Maze is made with high quality components, and comes with a very clear and easy to understand instruction manual - you'll be able to play within minutes of opening the box. 

Like all of ThinkFun's games, Gravity Maze has an educational aspect - it's built to develop critical thinking skills and tie into STEM subjects like science and engineering. Playing through the increasingly difficult brain teaser style challenges will sharpen your mind by improving logical reasoning, spatial reasoning and planning skills, all through fun gameplay. Like all of ThinkFun's games, it also makes a wonderful addition to any homeschool curriculum.

",https://ravensburger.cloud/images/produktseiten/520x445/44001006.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/gravity-maze-44001006,,,
4005556765683,Stuffie Sleepover,"Perfect for children ages 5 and up, this engaging puzzle challenges kids to arrange a group of adorable stuffed animals around a sleeping child, fostering critical thinking and problem-solving skills in a playful way.

With 40 Challenges from Easy to Super Hard, Stuffie Sleepover will offer hours of adorable entertainment. 

",https://ravensburger.cloud/images/produktseiten/520x445/76568.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/stuffie-sleepover-76568,,,
4005556765904,Sweet Victory,"In the game of Sweet Victory, players race to be the first to match their stacks with the image on the card! Once the card is flipped, it’s game on. Players can only use one hand to move their pieces. The first player to place the Trophy Topper onto their stand is the winner! But wait, that's just round one. Play through 12 lightning-fast rounds and the player with the most points wins!

Take strategic thinking into the fast lane with Sweet Victory. Perfect for game time with family and friends. Arrange the numbers and claim your trophy! For 2-4 players ages 8+!

",https://ravensburger.cloud/images/produktseiten/520x445/76590.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/sweet-victory-76590,,,
4005556766116,Donut Detective,"With 40 progressive challenges, Donut Detective will offer hours of entertainment for anyone who likes to play with their food.  Challenges with positive and negative clues will work your brain on this tasty puzzle. 

Burn brain calories with each challenge and satiate those logic cravings!  Perfect for kids 8+ and kids at heart, especially if they love donuts. 

",https://ravensburger.cloud/images/produktseiten/520x445/76611.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/donut-detective-76611,,,
4005556220090,MAKE N BREAK JUNIOR,,,,,,
4005556763399,Gravity Maze,"It's a gravity powered maze game that comes with 60 challenges of increasing difficulty, from beginner to expert, and makes a great birthday or holiday present for kids who like puzzles, smart games and challenging activities. Gravity Maze is made with high quality components, and comes with a very clear and easy to understand instruction manual - you'll be able to play within minutes of opening the box. 

Like all of ThinkFun's games, Gravity Maze has an educational aspect - it's built to develop critical thinking skills and tie into STEM subjects like science and engineering. Playing through the increasingly difficult brain teaser style challenges will sharpen your mind by improving logical reasoning, spatial reasoning and planning skills, all through fun gameplay. Like all of ThinkFun's games, it also makes a wonderful addition to any homeschool curriculum.

",https://ravensburger.cloud/images/produktseiten/520x445/44001006.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/gravity-maze-44001006,,,
4005556763443,Balance Beans,"Wobbling on a balance board is fun, but keeping steady is even better! Place the colorful beans in just the right spaces on the board to make it level. When the Pointer Bean aligns with the green section and the beans and board are balanced - YOU WIN! With 40 increasingly challenging puzzles, Balance Beans helps develop logical reasoning and early math skills and is the perfect introduction to the world of logic games for kids ages 5+. 

This updated version of Balance Beans features refreshed packaging and improved components for an even smoother game experience. Designed by the trusted minds at ThinkFun, Balance Beans blends education with entertainment, proving that learning math can be balanced, silly, and bean-tastically fun! 

",https://ravensburger.cloud/images/produktseiten/520x445/76647.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/balance-beans-76647,,,
4005556763825,4-T Puzzle Brainteaser,,,,,,
4005556763832,The Fifth Chair Brainteaser,,,,,,
4005556764242,Block Chain Pirates,,,,,,
4005556764259,Block Chain™ Robots,,,,,,
4005556764310,Robot Turtles,,,,,,
4005556764709,Zingo!,"Nominated TOTY 2009 Best Toy of the Year! This innovative game encourages pre-readers and early readers alike to match the pictures and words on their challenge cards with the tiles revealed in the Zingo! Zinger device. The first player with a full card wins the game by yelling ""Zingo!"" Two levels of play and several game variations keep the zaniness going for hours!



",https://ravensburger.cloud/images/produktseiten/520x445/44007700.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/zingo-44007700,,,
4005556764716,Zingo!,"Nominated TOTY 2009 Best Toy of the Year! This innovative game encourages pre-readers and early readers alike to match the pictures and words on their challenge cards with the tiles revealed in the Zingo! Zinger device. The first player with a full card wins the game by yelling ""Zingo!"" Two levels of play and several game variations keep the zaniness going for hours!



",https://ravensburger.cloud/images/produktseiten/520x445/44007700.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/zingo-44007700,,,
4005556765058,Solitaire Chess Magnetic Travel Puzzle,"Set up the magnetic pieces to match a Challenge, then capture and eliminate the pieces following the rules of traditional chess. The trick is: every move you make must capture another piece! When one piece is left standing - YOU WIN! The 120 challenges range from beginner to expert, and whether you’re a chess master or you’ve never played before, this is the perfect way to enjoy chess as a single-player game. With magnetic pieces and a self-contained playbook, it’s perfect for travel! 



",https://ravensburger.cloud/images/produktseiten/520x445/76505.webp,https://www.ravensburger.us/en-US/products/games/thinkfun/solitaire-chess-magnetic-travel-puzzle-76505,,,
